rank,coin_id,symbol,name,market_cap,market_cap_rank,current_price,total_volume,composite_score,pct_dilution,pct_liquidity,pct_momentum_200d,pct_momentum_30d,pct_size_tilt,pct_trend_health,pct_volatility,raw_dilution,raw_liquidity,raw_momentum_200d,raw_momentum_30d,raw_size_tilt,raw_trend_health,raw_volatility
112,chain-2,XCN,Onyxcoin,157576260,204,0.00402035,5482221,37.55005374,0.33,0.2589928058,0.2307692308,0.5507246377,0.8561151079,0.1438848921,0.2826086957,0.5707315801,0.03479090696,-0.259,0.305,157576260,0.02183323468,0.9114714844
113,ethereum-classic,ETC,Ethereum Classic,1236858671,65,7.82,47112396,37.09836545,0.5,0.2949640288,0.2461538462,0.3188405797,0.2517985612,0.3021582734,0.6376811594,0.7503117325,0.0380903632,-0.258,0.186,1236858671,0.04680112514,0.648215648
114,jasmycoin,JASMY,JasmyCoin,217758396,168,0.00440339,15182675,36.64539272,0.8,0.4244604317,0.1230769231,0.1449275362,0.7194244604,0.01438848921,0.4130434783,0.9888999936,0.06972256996,-0.379,0.083,217758396,0.0009192881002,0.8141660909
115,stellar,XLM,Stellar,6779150783,19,0.194806,201673444,36.49894934,0,0.2230215827,0.6461538462,0.268115942,0.07913669065,0.654676259,0.7173913043,,0.02974907189,0.195,0.163,6779150783,0.2224922707,0.5754372068
116,polygon-ecosystem-token,POL,POL (ex-MATIC),1046279211,71,0.097692,43089086,35.97723026,0,0.309352518,0.4307692308,0.5253623188,0.2805755396,0.4388489209,0.4782608696,,0.04118316177,-0.082,0.289,1046279211,0.07573023256,0.7536915645
117,algorand,ALGO,Algorand,861324341,81,0.095325,29912299,35.61870744,0.64,0.2517985612,0.2461538462,0.152173913,0.3237410072,0.1942446043,0.6884057971,0.9039306574,0.03472826388,-0.258,0.084,861324341,0.02677668539,0.5941643816
118,havven,SNX,Synthetix,131273484,234,0.225948,16931871,35.58427773,0,0.6618705036,0.2153846154,0.1014492754,0.9568345324,0.07194244604,0.6739130435,,0.1289816533,-0.276,0.068,131273484,0.007919663512,0.6094449506
119,sei-network,SEI,Sei,331656037,130,0.04923991,40337786,35.47179247,0,0.6258992806,0.02307692308,0.2753623188,0.5539568345,0.273381295,0.7971014493,,0.1216253633,-0.619,0.165,331656037,0.04319290351,0.5498909933
120,grass,GRASS,Grass,226850977,165,0.334954,14649504,35.35704066,0.42,0.4100719424,0.3538461538,0.1666666667,0.6978417266,0.4460431655,0.1884057971,0.67702256,0.06457765443,-0.159,0.094,226850977,0.08610642674,1.023162175
121,unibase,UB,Unibase,346112769,124,0.138448,9615449,34.80786996,0.07,0.1942446043,0.9615384615,0.07246376812,0.5323741007,0.8561151079,0.07246376812,0.25,0.02778126051,2.468,0.027,346112769,0.5684418842,1.860208124
122,iota,IOTA,IOTA,196007567,180,0.04224836,14887521,34.72420659,0,0.4460431655,0.08076923077,0.4673913043,0.7769784173,0.07913669065,0.5942028986,,0.07595380744,-0.478,0.257,196007567,0.008047306667,0.6686229463
123,chiliz,CHZ,Chiliz,148110079,214,0.01407281,19373794,34.67955936,0,0.6762589928,0.007692307692,0.134057971,0.8776978417,0.1223021583,0.7826086957,,0.1308067225,-0.64,0.078,148110079,0.01601671005,0.5556272781
124,ultima,ULTIMA,Ultima,176699006,190,2086.38,5133180,34.61799163,0.59,0.2086330935,0.01538461538,0.02173913043,0.8129496403,0.4604316547,0.615942029,0.84708,0.02905041809,-0.623,-0.113,176699006,0.09130366286,0.654570745
125,dgrid-ai,DGAI,DGrid AI,116950885,248,0.779742,71736839,34.5323741,0,0.9928057554,0,0,0.9928057554,0.9712230216,0,0.15,0.61339287,,,116950885,0.9215022147,
126,cardano,ADA,Cardano,8284985295,18,0.220939,423315778,34.03000529,0.57,0.3597122302,0.2615384615,0.1739130435,0.07194244604,0.4028776978,0.5289855072,0.8335662765,0.05109433064,-0.252,0.097,8284985295,0.0715012945,0.7191203606
127,bitway,BTW,Bitway,1217387837,67,0.449459,16152958,33.58815556,0.1,0.03597122302,0,0.9637681159,0.2589928058,0.8705035971,0.0652173913,0.270814228,0.01326853901,,1.831,1217387837,0.6030748216,2.009746057
128,stable-2,STABLE,​​Stable,761945643,88,0.02919366,9024411,33.39722376,0.09,0.01438848921,0.5461538462,0.01449275362,0.3525179856,0.928057554,0.7028985507,0.2610320919,0.01184390394,0.018,-0.117,761945643,0.6751938424,0.5886752109
129,aptos,APT,Aptos,546484380,104,0.636791,63813739,32.7104894,0.21,0.5971223022,0.2076923077,0.08695652174,0.4388489209,0.2230215827,0.6086956522,0.4088530055,0.116771387,-0.278,0.04,546484380,0.03196741968,0.656563034
130,tezos,XTZ,Tezos,263197147,146,0.240352,11050762,32.56584298,0,0.3237410072,0.1,0.3043478261,0.618705036,0.1870503597,0.8043478261,,0.04198663293,-0.414,0.179,263197147,0.02635438596,0.5453127875
131,bitcoin-cash,BCH,Bitcoin Cash,5179864210,20,257.9,123815401,32.13365375,0.73,0.1726618705,0.04615384615,0.3115942029,0.08633093525,0.3741007194,0.4710144928,0.9564671082,0.02390321367,-0.534,0.182,5179864210,0.06812262601,0.7804385235
132,midnight-3,NIGHT,Midnight,392301968,120,0.02362514,10056931,31.53633815,0.45,0.1870503597,0.03846153846,0.4347826087,0.5035971223,0.6258992806,0.09420289855,0.691974975,0.02563568837,-0.599,0.245,392301968,0.1993194914,1.392658353
133,xdce-crowd-sale,XDC,XDC Network,589046867,97,0.02953087,7136700,31.49963106,0,0.02158273381,0.2230769231,0.1992753623,0.4028776978,0.5467625899,0.9565217391,,0.01211567432,-0.269,0.11,589046867,0.1532049659,0.3445740297
134,eigenlayer,EIGEN,EigenCloud (prev. EigenLayer),199938019,178,0.217079,21603226,31.41094616,0,0.5539568345,0.06923076923,0.3333333333,0.7625899281,0.2661870504,0.3405797101,,0.1080496151,-0.481,0.193,199938019,0.03842106195,0.8696592881
135,kite-2,KITE,Kite,291721776,142,0.121993,8790046,31.32161361,0.05,0.2302158273,0.09230769231,0.3768115942,0.6043165468,0.7697841727,0.2971014493,0.2391196012,0.03013160732,-0.477,0.214,291721776,0.381529772,0.9030195825
136,filecoin,FIL,Filecoin,687302052,92,0.831519,86260843,30.67627503,0,0.6474820144,0.3076923077,0.231884058,0.3669064748,0.02158273381,0.5217391304,,0.1255064535,-0.222,0.134,687302052,0.003510889208,0.7348861113
137,cosmos,ATOM,Cosmos Hub,867194871,80,1.64,36870864,30.49114555,0,0.3381294964,0.1538461538,0.2608695652,0.3165467626,0.2446043165,0.8188405797,,0.04251739169,-0.331,0.16,867194871,0.03740875912,0.531770188
138,world-liberty-financial,WLFI,World Liberty Financial,1808495328,49,0.056931,28078516,29.79878813,0.14,0.07913669065,0.05384615385,0.1811594203,0.1870503597,0.5971223022,0.9492753623,0.3177710512,0.01552589911,-0.517,0.103,1808495328,0.1718225608,0.3592069558
139,beldex,BDX,Beldex,616501990,94,0.07831,9861764,28.59269507,0,0.1007194245,0.4769230769,0,0.381294964,0.6115107914,0.6666666667,,0.01599632144,-0.026,-0.155,616501990,0.1737191788,0.6118919946
140,shiba-inu,SHIB,Shiba Inu,3226499889,32,5.47e-06,63839911,23.40443364,0,0.1223021583,0.3461538462,0.2862318841,0.1294964029,0.3597122302,0.384057971,,0.01978611908,-0.172,0.167,3226499889,0.06348653668,0.8271966173
